cuit,empresa,guid,formulario,clase,url
30525346389,Morixe Hnos S A,7b2cf0b7-a7f7-41cd-abb2-86e5903f755c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/7b2cf0b7-a7f7-41cd-abb2-86e5903f755c
30525346389,Morixe Hnos S A,804cb45a-b77f-4a97-b1d8-2d6befc38bfb,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/804cb45a-b77f-4a97-b1d8-2d6befc38bfb
30525346389,Morixe Hnos S A,8eab315b-2077-47e1-8d52-300e82ba491a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/8eab315b-2077-47e1-8d52-300e82ba491a
30525346389,Morixe Hnos S A,1dcedc6c-abff-461f-8e90-a6e0b6d2689e,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1dcedc6c-abff-461f-8e90-a6e0b6d2689e
30525346389,Morixe Hnos S A,b13fc50c-3b04-4dc9-ba8e-2efe97d46cad,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b13fc50c-3b04-4dc9-ba8e-2efe97d46cad
30525346389,Morixe Hnos S A,3b655831-849c-45be-a215-42ae26580604,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/3b655831-849c-45be-a215-42ae26580604
30525346389,Morixe Hnos S A,20ba0813-d970-40a0-97ed-28c96f6ea2f1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/20ba0813-d970-40a0-97ed-28c96f6ea2f1
30525346389,Morixe Hnos S A,632343b0-ba6c-44af-b425-88a126ddf98b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/632343b0-ba6c-44af-b425-88a126ddf98b
30525346389,Morixe Hnos S A,29d01d53-dc08-417e-a05a-62e2b4549e82,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/29d01d53-dc08-417e-a05a-62e2b4549e82
30525346389,Morixe Hnos S A,f98b8950-c461-42ca-84e1-a28833072444,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f98b8950-c461-42ca-84e1-a28833072444
30525346389,Morixe Hnos S A,3302b8e9-0429-496f-9b7f-91827c231ddf,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/3302b8e9-0429-496f-9b7f-91827c231ddf
30525346389,Morixe Hnos S A,37e93ab8-6b84-4377-830f-42b890d4c4c8,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/37e93ab8-6b84-4377-830f-42b890d4c4c8
30525346389,Morixe Hnos S A,4d6ee5fe-755d-4e67-9026-8558bfb2ef80,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/4d6ee5fe-755d-4e67-9026-8558bfb2ef80
30525346389,Morixe Hnos S A,f3d594b6-9545-4876-b770-78e20f4f21f0,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f3d594b6-9545-4876-b770-78e20f4f21f0
30525346389,Morixe Hnos S A,49b1d7ff-a785-4fa0-bfde-7eba0ab247bf,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/49b1d7ff-a785-4fa0-bfde-7eba0ab247bf
30525346389,Morixe Hnos S A,5cebea41-75d8-412f-9564-6d41e2ed2bbc,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5cebea41-75d8-412f-9564-6d41e2ed2bbc
30525346389,Morixe Hnos S A,78793bf0-b8da-46c9-b71d-c8ad39b1d1d7,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/78793bf0-b8da-46c9-b71d-c8ad39b1d1d7
30525346389,Morixe Hnos S A,35facea2-ba1a-43ac-b1dc-a088a072522f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/35facea2-ba1a-43ac-b1dc-a088a072522f
30525346389,Morixe Hnos S A,d68f9ade-0cb6-4e8f-a255-4d79f8d925fb,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d68f9ade-0cb6-4e8f-a255-4d79f8d925fb
30525346389,Morixe Hnos S A,fa74a86b-8b22-4e10-8b7b-7db4d2fe1a21,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fa74a86b-8b22-4e10-8b7b-7db4d2fe1a21
30525406756,Carlos Casado,88400288-3381-4e5f-8099-7626c27f2259,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/88400288-3381-4e5f-8099-7626c27f2259
30525406756,Carlos Casado,a705dcf9-4609-4845-81ae-2a645afd3543,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/a705dcf9-4609-4845-81ae-2a645afd3543
30525406756,Carlos Casado,ff59f35b-18b0-48f2-a1b6-357e460026c1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ff59f35b-18b0-48f2-a1b6-357e460026c1
30525406756,Carlos Casado,e4fec20d-c1b0-43a0-b4b0-1dd08091131c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/e4fec20d-c1b0-43a0-b4b0-1dd08091131c
30525406756,Carlos Casado,5526b8bf-eee0-4789-855b-82a0cae6a399,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5526b8bf-eee0-4789-855b-82a0cae6a399
30525406756,Carlos Casado,b13b89da-65ad-4cd0-841d-1aad91af705c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b13b89da-65ad-4cd0-841d-1aad91af705c
30525406756,Carlos Casado,38c8d260-6afe-4b55-bc89-0716faf96cef,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/38c8d260-6afe-4b55-bc89-0716faf96cef
30525406756,Carlos Casado,17203062-e034-4913-899c-c017a9aa2151,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/17203062-e034-4913-899c-c017a9aa2151
30525406756,Carlos Casado,6d81631b-0c82-4e3a-8fb8-0a408ce4ef53,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/6d81631b-0c82-4e3a-8fb8-0a408ce4ef53
30525406756,Carlos Casado,5e1d13ef-33c7-4bf3-8432-a3f8b4bf24be,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5e1d13ef-33c7-4bf3-8432-a3f8b4bf24be
30525406756,Carlos Casado,beaebf5d-5dcb-4152-ae7a-4b3692effcc5,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/beaebf5d-5dcb-4152-ae7a-4b3692effcc5
30525406756,Carlos Casado,af4ac648-70ab-4569-8081-c0b8489e6bde,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/af4ac648-70ab-4569-8081-c0b8489e6bde
30525406756,Carlos Casado,def5f22b-2778-46bb-aa6d-442cbd3fcecc,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/def5f22b-2778-46bb-aa6d-442cbd3fcecc
30525406756,Carlos Casado,1d80fe1d-99a4-4d24-9302-f614169c42dd,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1d80fe1d-99a4-4d24-9302-f614169c42dd
30525406756,Carlos Casado,f0d07450-fa98-437a-b779-8e81adb15220,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f0d07450-fa98-437a-b779-8e81adb15220
30525406756,Carlos Casado,ce393e74-c186-42ff-98ee-7633e78d9cac,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ce393e74-c186-42ff-98ee-7633e78d9cac
30525406756,Carlos Casado,8adf2089-2bad-4b33-8ed3-4425f1c16d69,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/8adf2089-2bad-4b33-8ed3-4425f1c16d69
30525406756,Carlos Casado,16d5eca5-7e71-4bec-9c02-3e045a2ed90a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/16d5eca5-7e71-4bec-9c02-3e045a2ed90a
30525406756,Carlos Casado,7cc9d496-2c51-4b1b-8249-b2af41305727,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/7cc9d496-2c51-4b1b-8249-b2af41305727
30525406756,Carlos Casado,85871d9a-67aa-45a8-90ae-899c55b8b5a7,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/85871d9a-67aa-45a8-90ae-899c55b8b5a7
30525406756,Carlos Casado,4d9bdc3d-ff4a-4cc8-b74c-3ff670490d02,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/4d9bdc3d-ff4a-4cc8-b74c-3ff670490d02
30525406756,Carlos Casado,dedb3f0c-777c-4067-b997-8b1280fafbcd,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/dedb3f0c-777c-4067-b997-8b1280fafbcd
30525406756,Carlos Casado,1170f6a1-48a5-4974-99db-14c560bd55a6,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1170f6a1-48a5-4974-99db-14c560bd55a6
30525406756,Carlos Casado,7f559357-39f3-4c6e-8a86-1ed2bcc52ad2,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/7f559357-39f3-4c6e-8a86-1ed2bcc52ad2
30525406756,Carlos Casado,1ccf3819-a56c-4da0-b9fe-0c372521bf8a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1ccf3819-a56c-4da0-b9fe-0c372521bf8a
30525406756,Carlos Casado,b7f28b7a-4c0a-487f-892b-76f1a0c04c96,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b7f28b7a-4c0a-487f-892b-76f1a0c04c96
30525406756,Carlos Casado,ae36ffd1-7c70-4fc3-b613-5c8cd6ce57af,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ae36ffd1-7c70-4fc3-b613-5c8cd6ce57af
30525406756,Carlos Casado,2de0871c-4e99-43dc-aad3-e35221dbbe9d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2de0871c-4e99-43dc-aad3-e35221dbbe9d
30525406756,Carlos Casado,3544b07d-962f-4d19-88f8-d2082b5ea6d0,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/3544b07d-962f-4d19-88f8-d2082b5ea6d0
30525406756,Carlos Casado,1124d278-8cbc-4889-82c8-a89265894b65,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/1124d278-8cbc-4889-82c8-a89265894b65
30525406756,Carlos Casado,ef3cbd79-11b0-4026-8182-8aa85d16021c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ef3cbd79-11b0-4026-8182-8aa85d16021c
30525406756,Carlos Casado,43a0a12c-b8b1-4d88-9d42-ae263128c51d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/43a0a12c-b8b1-4d88-9d42-ae263128c51d
30525406756,Carlos Casado,b6fcb7f5-50e0-46dd-ae29-d00b5e21f4f2,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b6fcb7f5-50e0-46dd-ae29-d00b5e21f4f2
30525406756,Carlos Casado,313bb250-f8fc-4968-bed5-55c55779c769,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/313bb250-f8fc-4968-bed5-55c55779c769
30525406756,Carlos Casado,c85243b8-38bd-4af6-97ac-2d774156f20f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c85243b8-38bd-4af6-97ac-2d774156f20f
30525406756,Carlos Casado,e4ae697e-009c-4ff1-ba51-1491c8876e12,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/e4ae697e-009c-4ff1-ba51-1491c8876e12
30525406756,Carlos Casado,613b40e3-1779-46af-8e9e-6a9e61f8fbb6,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/613b40e3-1779-46af-8e9e-6a9e61f8fbb6
30525406756,Carlos Casado,b0898398-abaa-4131-93f5-fe430a4889ef,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b0898398-abaa-4131-93f5-fe430a4889ef
30525406756,Carlos Casado,05da24f6-4a3a-4aed-9375-982f9fc94b42,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/05da24f6-4a3a-4aed-9375-982f9fc94b42
30525698412,A3 Mercados S A,32a5c1a2-31a2-4620-9eae-2360ba4930fc,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/32a5c1a2-31a2-4620-9eae-2360ba4930fc
30525698412,A3 Mercados S A,c8a65a94-2fa4-4cf4-95c7-abb101ce7c81,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c8a65a94-2fa4-4cf4-95c7-abb101ce7c81
30525698412,A3 Mercados S A,192097bd-2ada-4d53-8212-b9a2d5bfc66e,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/192097bd-2ada-4d53-8212-b9a2d5bfc66e
30525698412,A3 Mercados S A,fa6d8eb0-980b-43b1-9cd2-52e81230ddcd,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fa6d8eb0-980b-43b1-9cd2-52e81230ddcd
30525698412,A3 Mercados S A,b3a81b35-62f3-4df1-a0eb-d6641ce7e2c1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b3a81b35-62f3-4df1-a0eb-d6641ce7e2c1
30525698412,A3 Mercados S A,fd99dd8a-2493-4d64-974a-0d4568e935e2,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fd99dd8a-2493-4d64-974a-0d4568e935e2
30525698412,A3 Mercados S A,cb1c37db-afc2-4f4b-8221-5d984acb5cc6,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/cb1c37db-afc2-4f4b-8221-5d984acb5cc6
30525698412,A3 Mercados S A,68148bc6-b99b-4395-918f-b093b873f840,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/68148bc6-b99b-4395-918f-b093b873f840
30525698412,A3 Mercados S A,5528bbe9-870f-4372-9927-d286adcac904,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5528bbe9-870f-4372-9927-d286adcac904
30525698412,A3 Mercados S A,98c9f36c-5fe7-4085-9566-042dda40832b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/98c9f36c-5fe7-4085-9566-042dda40832b
30525698412,A3 Mercados S A,eb09f3ea-47ff-4db9-999a-1b16c8e9ea8b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/eb09f3ea-47ff-4db9-999a-1b16c8e9ea8b
30525698412,A3 Mercados S A,4fc6325f-7ce8-4871-9bba-2e31aebc8a09,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/4fc6325f-7ce8-4871-9bba-2e31aebc8a09
30525698412,A3 Mercados S A,88fbc336-32d2-4cd2-814b-b347ef7e6449,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/88fbc336-32d2-4cd2-814b-b347ef7e6449
30525698412,A3 Mercados S A,2b021cff-f551-4f52-a2a5-e92374ea1f76,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2b021cff-f551-4f52-a2a5-e92374ea1f76
30525698412,A3 Mercados S A,2e52334e-5b50-4e87-ab77-a7a1300b1d28,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2e52334e-5b50-4e87-ab77-a7a1300b1d28
30525698412,A3 Mercados S A,bb858b1a-8993-480c-8d28-b1670767493f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/bb858b1a-8993-480c-8d28-b1670767493f
30525698412,A3 Mercados S A,5c9534ed-e99f-4e5f-b321-96cdd724b0b7,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5c9534ed-e99f-4e5f-b321-96cdd724b0b7
30525698412,A3 Mercados S A,ddd7773d-256b-4c67-b84c-db549be84326,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ddd7773d-256b-4c67-b84c-db549be84326
30525698412,A3 Mercados S A,72207527-002e-4fce-9e93-f1ffd9549a60,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/72207527-002e-4fce-9e93-f1ffd9549a60
30525698412,A3 Mercados S A,5c388742-d4ef-4055-9a49-257a06399b8a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5c388742-d4ef-4055-9a49-257a06399b8a
30525698412,A3 Mercados S A,18cab067-3a6c-4b9e-818a-fbde64934f18,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/18cab067-3a6c-4b9e-818a-fbde64934f18
30525698412,A3 Mercados S A,b67277e6-8065-4c74-9cff-94a204525614,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b67277e6-8065-4c74-9cff-94a204525614
30525698412,A3 Mercados S A,ffc0c585-39d6-4bad-b2d8-6f2216f9af82,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ffc0c585-39d6-4bad-b2d8-6f2216f9af82
30525698412,A3 Mercados S A,46670bbc-1470-4bf3-92ec-a1c3fed7b92d,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/46670bbc-1470-4bf3-92ec-a1c3fed7b92d
30525698412,A3 Mercados S A,282fb529-322b-4137-adfa-dad11dc382e6,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/282fb529-322b-4137-adfa-dad11dc382e6
30525698412,A3 Mercados S A,703738d6-6366-4771-a553-b1e2d13d27e5,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/703738d6-6366-4771-a553-b1e2d13d27e5
30525698412,A3 Mercados S A,da09a427-12df-4098-ab91-a5f663fc22a7,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/da09a427-12df-4098-ab91-a5f663fc22a7
30525698412,A3 Mercados S A,cfe8b43f-d3f0-478d-9be6-be42de4b8c8f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/cfe8b43f-d3f0-478d-9be6-be42de4b8c8f
30525698412,A3 Mercados S A,8255747b-493e-499f-96bf-b4d66abf6b47,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/8255747b-493e-499f-96bf-b4d66abf6b47
30525698412,A3 Mercados S A,ae9e0602-b242-4b76-bd85-466448473cf7,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ae9e0602-b242-4b76-bd85-466448473cf7
30525698412,A3 Mercados S A,2c479230-05ea-44e7-94ea-4f7a3589486b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2c479230-05ea-44e7-94ea-4f7a3589486b
30525698412,A3 Mercados S A,aa212cb2-361f-46fc-9d5b-d26f12e797da,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/aa212cb2-361f-46fc-9d5b-d26f12e797da
30525698412,A3 Mercados S A,c558dc24-269c-4e89-be3f-7a3b83b212da,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c558dc24-269c-4e89-be3f-7a3b83b212da
30525698412,A3 Mercados S A,d1422103-aada-4175-8311-71f813e1deb4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d1422103-aada-4175-8311-71f813e1deb4
30525698412,A3 Mercados S A,0473edb3-ebd1-455b-8334-a0a6980f5522,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/0473edb3-ebd1-455b-8334-a0a6980f5522
30525698412,A3 Mercados S A,9884318c-3c84-48ba-9a4b-67046daa26b9,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/9884318c-3c84-48ba-9a4b-67046daa26b9
30525698412,A3 Mercados S A,4f15ea30-9225-4daa-a0a2-3c24f3188aaf,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/4f15ea30-9225-4daa-a0a2-3c24f3188aaf
30525698412,A3 Mercados S A,d2d6c5b9-86d3-40db-bfa9-2ebecff7a3af,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d2d6c5b9-86d3-40db-bfa9-2ebecff7a3af
30525698412,A3 Mercados S A,7f9aa839-27b4-41db-a7df-e48d5422262f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/7f9aa839-27b4-41db-a7df-e48d5422262f
30525698412,A3 Mercados S A,a626c37a-2743-446f-85f6-2a6f527fc3c4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/a626c37a-2743-446f-85f6-2a6f527fc3c4
30525698412,A3 Mercados S A,a39c341e-dfb2-415d-9f46-8febb88b5780,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/a39c341e-dfb2-415d-9f46-8febb88b5780
30525698412,A3 Mercados S A,85b78e99-b58b-43af-8f95-8d85e49bf83f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/85b78e99-b58b-43af-8f95-8d85e49bf83f
30525698412,A3 Mercados S A,625ac956-bc2a-43eb-a06b-04ba7122b2f1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/625ac956-bc2a-43eb-a06b-04ba7122b2f1
30525698412,A3 Mercados S A,e7fa8798-36e4-4df8-93c8-73434e568861,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/e7fa8798-36e4-4df8-93c8-73434e568861
30525698412,A3 Mercados S A,2219407f-4d65-4dfa-a003-4724bd965ab9,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2219407f-4d65-4dfa-a003-4724bd965ab9
30525698412,A3 Mercados S A,0822d912-44bd-4836-9ea9-c5c1f21e901b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/0822d912-44bd-4836-9ea9-c5c1f21e901b
30525698412,A3 Mercados S A,24c8ae64-ddeb-4e87-903f-ec477ced9fac,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/24c8ae64-ddeb-4e87-903f-ec477ced9fac
30525698412,A3 Mercados S A,d5f5f758-108b-44d6-8846-32eb97d75157,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/d5f5f758-108b-44d6-8846-32eb97d75157
30525698412,A3 Mercados S A,039cb90a-4c47-476c-9101-f45e2a2513e4,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/039cb90a-4c47-476c-9101-f45e2a2513e4
30525698412,A3 Mercados S A,ab48b316-6c46-4bd8-aef7-3d23b3656f29,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/ab48b316-6c46-4bd8-aef7-3d23b3656f29
30525698412,A3 Mercados S A,c4f6ad3c-02bc-4e0a-a134-4234d282aaf1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c4f6ad3c-02bc-4e0a-a134-4234d282aaf1
30525698412,A3 Mercados S A,93c2c69c-1db6-476a-8ee1-aa53991f94fc,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/93c2c69c-1db6-476a-8ee1-aa53991f94fc
30525698412,A3 Mercados S A,2e40c505-aa22-4678-8c85-79a1af18f78e,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2e40c505-aa22-4678-8c85-79a1af18f78e
30525698412,A3 Mercados S A,a0f665cd-4614-406b-8e86-b3be43e95e6c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/a0f665cd-4614-406b-8e86-b3be43e95e6c
30525698412,A3 Mercados S A,fb0b5cc2-f0f4-420c-b94a-ffac245c796a,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fb0b5cc2-f0f4-420c-b94a-ffac245c796a
30525698412,A3 Mercados S A,f0db9368-99d2-4d3b-8d87-da9c16f85895,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/f0db9368-99d2-4d3b-8d87-da9c16f85895
30525698412,A3 Mercados S A,b78e8232-2ead-479b-a66e-d2bdfe39b263,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b78e8232-2ead-479b-a66e-d2bdfe39b263
30525698412,A3 Mercados S A,663dc152-b75b-48e7-a961-6a0d2c8d010c,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/663dc152-b75b-48e7-a961-6a0d2c8d010c
30525698412,A3 Mercados S A,bd78fe56-e8d0-4562-865c-3406e1f2dca1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/bd78fe56-e8d0-4562-865c-3406e1f2dca1
30525698412,A3 Mercados SA,32a5c1a2-31a2-4620-9eae-2360ba4930fc,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/32a5c1a2-31a2-4620-9eae-2360ba4930fc
30525698412,A3 Mercados SA,c8a65a94-2fa4-4cf4-95c7-abb101ce7c81,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/c8a65a94-2fa4-4cf4-95c7-abb101ce7c81
30525698412,A3 Mercados SA,192097bd-2ada-4d53-8212-b9a2d5bfc66e,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/192097bd-2ada-4d53-8212-b9a2d5bfc66e
30525698412,A3 Mercados SA,fa6d8eb0-980b-43b1-9cd2-52e81230ddcd,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fa6d8eb0-980b-43b1-9cd2-52e81230ddcd
30525698412,A3 Mercados SA,b3a81b35-62f3-4df1-a0eb-d6641ce7e2c1,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/b3a81b35-62f3-4df1-a0eb-d6641ce7e2c1
30525698412,A3 Mercados SA,fd99dd8a-2493-4d64-974a-0d4568e935e2,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/fd99dd8a-2493-4d64-974a-0d4568e935e2
30525698412,A3 Mercados SA,cb1c37db-afc2-4f4b-8221-5d984acb5cc6,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/cb1c37db-afc2-4f4b-8221-5d984acb5cc6
30525698412,A3 Mercados SA,68148bc6-b99b-4395-918f-b093b873f840,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/68148bc6-b99b-4395-918f-b093b873f840
30525698412,A3 Mercados SA,5528bbe9-870f-4372-9927-d286adcac904,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/5528bbe9-870f-4372-9927-d286adcac904
30525698412,A3 Mercados SA,98c9f36c-5fe7-4085-9566-042dda40832b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/98c9f36c-5fe7-4085-9566-042dda40832b
30525698412,A3 Mercados SA,eb09f3ea-47ff-4db9-999a-1b16c8e9ea8b,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/eb09f3ea-47ff-4db9-999a-1b16c8e9ea8b
30525698412,A3 Mercados SA,4fc6325f-7ce8-4871-9bba-2e31aebc8a09,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/4fc6325f-7ce8-4871-9bba-2e31aebc8a09
30525698412,A3 Mercados SA,88fbc336-32d2-4cd2-814b-b347ef7e6449,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/88fbc336-32d2-4cd2-814b-b347ef7e6449
30525698412,A3 Mercados SA,2b021cff-f551-4f52-a2a5-e92374ea1f76,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2b021cff-f551-4f52-a2a5-e92374ea1f76
30525698412,A3 Mercados SA,2e52334e-5b50-4e87-ab77-a7a1300b1d28,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/2e52334e-5b50-4e87-ab77-a7a1300b1d28
30525698412,A3 Mercados SA,bb858b1a-8993-480c-8d28-b1670767493f,Estados Contables,eeff,https://aif2.cnv.gov.ar/presentations/publicview/bb858b1a-8993-480c-8d28-b1670767493f
